Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","1994","1994","kg/ha","14986.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","1995","1995","kg/ha","12310.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","1996","1996","kg/ha","16752.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","1997","1997","kg/ha","13077.2","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","1998","1998","kg/ha","14242.2","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","1999","1999","kg/ha","13279.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2000","2000","kg/ha","11854.5","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2001","2001","kg/ha","12349.7","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2002","2002","kg/ha","13638.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2003","2003","kg/ha","10483.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2004","2004","kg/ha","13978","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2005","2005","kg/ha","13707.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2006","2006","kg/ha","10794.7","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2007","2007","kg/ha","8599.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2008","2008","kg/ha","10636.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2009","2009","kg/ha","10806.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2010","2010","kg/ha","10283.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2011","2011","kg/ha","10498.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2012","2012","kg/ha","11156.5","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2013","2013","kg/ha","12034.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2014","2014","kg/ha","11296.8","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2015","2015","kg/ha","11674","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2016","2016","kg/ha","13010.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2017","2017","kg/ha","13323.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2018","2018","kg/ha","12274.2","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2019","2019","kg/ha","12144.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2020","2020","kg/ha","11343.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2021","2021","kg/ha","11443.5","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2022","2022","kg/ha","11714.2","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2023","2023","kg/ha","11906.3","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01330","Grapes","2024","2024","kg/ha","11929.6","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1961","1961","kg/ha","3408.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1962","1962","kg/ha","3408.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1963","1963","kg/ha","2936.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1964","1964","kg/ha","3617.7","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1965","1965","kg/ha","2397.5","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1966","1966","kg/ha","3432.5","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1967","1967","kg/ha","3111.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1968","1968","kg/ha","3583.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1969","1969","kg/ha","3270.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1970","1970","kg/ha","2824.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1971","1971","kg/ha","3950","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1972","1972","kg/ha","2985.2","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1973","1973","kg/ha","3613","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1974","1974","kg/ha","1783.1","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1975","1975","kg/ha","2835.7","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1976","1976","kg/ha","1452.8","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1977","1977","kg/ha","3481.5","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1978","1978","kg/ha","3283.7","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1979","1979","kg/ha","2157.3","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1980","1980","kg/ha","2656.9","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1981","1981","kg/ha","2566.9","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1982","1982","kg/ha","2652.3","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1983","1983","kg/ha","898.9","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1984","1984","kg/ha","724.6","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1985","1985","kg/ha","1100.8","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1986","1986","kg/ha","1904.8","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1987","1987","kg/ha","1201.7","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1988","1988","kg/ha","2688.8","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1989","1989","kg/ha","1747.6","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1990","1990","kg/ha","2503.2","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1991","1991","kg/ha","2771.6","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1992","1992","kg/ha","3594.2","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1993","1993","kg/ha","3924.4","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1994","1994","kg/ha","3240","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1995","1995","kg/ha","3689.4","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1996","1996","kg/ha","4077.3","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1997","1997","kg/ha","4696.1","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1998","1998","kg/ha","5078.8","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","1999","1999","kg/ha","4395.3","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","2000","2000","kg/ha","5076.1","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","2001","2001","kg/ha","5020.6","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","2002","2002","kg/ha","5121.6","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","2003","2003","kg/ha","5185.8","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","2004","2004","kg/ha","5363.6","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","2005","2005","kg/ha","5547.4","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","2006","2006","kg/ha","6058","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","01316","Mangoes, guavas and mangosteens","2007","2007","kg/ha","6099.7","E","Estimated value",""
